ReviewerID,Negative,Neutral,Positive,Helpfulness,Burst,Count,Label
A7KGR64666IVS,0.0,0.0,1.0,2.0,3.0,8,FAKE
A39YG1XNTJTD6Q,0.0,0.4,0.6,1.0,0.666666666667,5,TRUTHFUL
ABXFEXMM4270X,0.0,0.0,1.0,5.0,1.30769230769,30,VERY TRUTHFUL
A3TPTO6UVW2CNM,0.0,0.0,1.0,2.0,0.0,8,TRUTHFUL
A2N13QBSFBYFV0,0.142857142857,0.0,0.857142857143,1.98148148148,0.75,7,TRUTHFUL
AK5C0XTQGQXDY,0.0,0.0,1.0,0,0.666666666667,5,TRUTHFUL
AEMBPMLIHEWH7,0.0909090909091,0.227272727273,0.681818181818,6.16964285714,1.75,22,TRUTHFUL
A6J7GN6ZOR085,0.0909090909091,0.181818181818,0.727272727273,4.41666666667,0.0,11,TRUTHFUL
A1DOAJ9M6AOYVE,0.0,0.0,1.0,3.96,0.75,7,TRUTHFUL
A5RCN6NFHAJXV,0.0,0.0,1.0,1.0,0.5,6,TRUTHFUL
A2SKZZZBV1XYWP,0.0,0.0714285714286,0.928571428571,1.9,0.4,14,TRUTHFUL
A33M3XP5OP6C6K,0.6,0.2,0.2,2.3,0.25,5,TRUTHFUL
AZ481SRG8T9XF,0.166666666667,0.166666666667,0.666666666667,1.0,0.2,6,TRUTHFUL
A1OHD6FNUMREVA,0.0,0.0,1.0,0.0,0.666666666667,5,TRUTHFUL
A2V0QKL3QY8FW7,0.0,0.0,1.0,1.0,0.5,6,TRUTHFUL
AHN46AMJ50MDI,0.0,0.25,0.75,0,1.0,8,TRUTHFUL
A1GGWEX2RW0IRW,0.0,0.0,1.0,4.16666666667,0.111111111111,10,TRUTHFUL
A59QABPYU08MM,0.4,0.4,0.2,1.33333333333,0.0,5,TRUTHFUL
A1JC0IMMPR08T9,0.0,0.6,0.4,0.910358565737,0.0,5,FAKE
AX930DGYVRVBZ,0.0,0.2,0.8,1.0,0.666666666667,5,TRUTHFUL
A3JQ9WUZ4W95HG,0.2,0.0,0.8,0,0.666666666667,5,TRUTHFUL
A3PEGASXWHK9RQ,0.0,0.0,1.0,3.5,1.0,6,TRUTHFUL
A2WIMG5CVEZM91,0.4,0.0,0.6,2.5,0.666666666667,5,TRUTHFUL
A2EWTO7MMG82OD,0.5,0.0,0.5,3.83333333333,0.111111111111,10,TRUTHFUL
A2IP2F3FRSWSRS,0.0,0.5,0.5,0,0.5,6,TRUTHFUL
A2N1SVMN6Q926K,0.166666666667,0.166666666667,0.666666666667,0.666666666667,0.5,6,TRUTHFUL
AGILVD1YYDXEU,0.0,0.0,1.0,4.0,2.5,7,TRUTHFUL
A22A8MQ6ITJ0MM,0.0,0.0,1.0,0,4.0,5,FAKE
A2T7GZ74MZI0MN,0.0,0.0,1.0,0,0.0,5,TRUTHFUL
A3SLGR0PAGUTAW,0.166666666667,0.166666666667,0.666666666667,0.916666666667,1.0,6,TRUTHFUL
AX2RY0SCC0H70,0.0,0.2,0.8,0,0.25,5,TRUTHFUL
A1D03HOAWGE65A,0.2,0.2,0.6,1.0,1.5,5,TRUTHFUL
ANAN3CF77MMQG,0.0,0.037037037037,0.962962962963,7.5,3.5,27,TRUTHFUL
A3OV0GJQXF70VX,0.0,0.0,1.0,0,0.2,6,TRUTHFUL
A164MHY37TAOHR,0.571428571429,0.0,0.428571428571,2.0,0.4,7,TRUTHFUL
A1XEPTI7OJ9HZ4,0.0,0.0,1.0,2.0,0.25,5,TRUTHFUL
A35AFQR4FXC15I,0.0,0.5,0.5,2.0,0.0,6,TRUTHFUL
A10VKEQNDPJI2Q,0.6,0.0,0.4,1.0,0.666666666667,5,TRUTHFUL
A33QIJ2IX6UB59,0.0,0.0,1.0,0,0.0,5,TRUTHFUL
A1IJ052QE54LLA,0.153846153846,0.307692307692,0.538461538462,4.0,0.857142857143,13,TRUTHFUL
AFECGAER92D8C,0.0,0.166666666667,0.833333333333,2.33333333333,0.0,6,TRUTHFUL
A2V3NACBHOAZEF,0.333333333333,0.0,0.666666666667,1.0,0.5,6,TRUTHFUL
A3RX2SPLAXUFZH,0.0,0.0,1.0,3.86666666667,4.0,5,FAKE
ABFWW603QEFNA,0.0,0.4,0.6,0,1.5,5,TRUTHFUL
A3E7NBJ3O8GCY0,0.25,0.125,0.625,2.0,0.142857142857,8,TRUTHFUL
A1ETDL1QK2NS8C,0.0,0.0,1.0,2.0,1.0,6,TRUTHFUL
A327VDQM52WQXG,0.0,0.0,1.0,1.66666666667,0.166666666667,7,TRUTHFUL
AX22KP7DIJV7S,0.0,0.0,1.0,0,1.5,5,TRUTHFUL
AG64SX35Q1MB9,0.0,0.0,1.0,0.75,0.5,6,TRUTHFUL
A1UK8FZIOEMNQA,0.0,0.0,1.0,2.0,4.0,5,FAKE
A1DXACN48CDGG0,0.0,0.125,0.875,1.0,0.333333333333,8,TRUTHFUL
A1X0MDYX8P5EE4,0.0,0.166666666667,0.833333333333,0,0.2,6,TRUTHFUL
A5AIK4ZZ0HGXJ,0.0,0.0,1.0,1.0,0.2,6,TRUTHFUL
A1UBEN4M9QMA3I,0.0,0.142857142857,0.857142857143,3.0,0.75,7,TRUTHFUL
A2AXCG3ELTHBQ9,0.0,0.125,0.875,0,1.66666666667,8,TRUTHFUL
A1A1AVFA8LNQ6O,0.0,0.0909090909091,0.909090909091,4.18333333333,0.571428571429,11,TRUTHFUL
A298X1SC3ANXFX,0.166666666667,0.333333333333,0.5,2.0,1.0,6,TRUTHFUL
A1V4VVBQBFXRHC,0.0,0.0,1.0,1.93846153846,0.5,6,TRUTHFUL
AIXMGHBIWIJ,0.1,0.1,0.8,2.0,0.25,10,TRUTHFUL
A204PFNOKPNU3O,0.166666666667,0.166666666667,0.666666666667,0,2.0,6,TRUTHFUL
A31XC11AZF0NC,0.0,0.142857142857,0.857142857143,1.5,0.0,7,TRUTHFUL
A2YXR0N5UTGB3I,0.0,0.2,0.8,1.0,1.5,5,TRUTHFUL
A38AJPV8CNPJFH,0.0,0.4,0.6,3.0,4.0,5,FAKE
AESY8LOR5E653,0.166666666667,0.0,0.833333333333,1.0,0.5,6,TRUTHFUL
A1PFJEPLI1OZRL,0.0,0.0,1.0,1.0,0.5,6,TRUTHFUL
AMRI05KYFSNGE,0.285714285714,0.0,0.714285714286,0,0.75,7,TRUTHFUL
A3EOU3AXZ6QVP0,0.0,0.0,1.0,0,4.0,5,FAKE
AXS7AG3D3IJX6,0.2,0.4,0.4,0.333333333333,0.25,5,TRUTHFUL
ARLKXEBSYLU6B,0.142857142857,0.0,0.857142857143,2.0,0.166666666667,7,TRUTHFUL
AJWUBGVQ47GJW,0.375,0.0,0.625,1.0,1.66666666667,8,TRUTHFUL
A15K6HV0R83E5D,0.0,0.0,1.0,1.0,1.5,5,TRUTHFUL
A1NUYEHKKMJIUA,0.166666666667,0.166666666667,0.666666666667,3.0,0.5,6,TRUTHFUL
A16OI19AKARNSI,0.4,0.2,0.4,0.0,4.0,5,FAKE
A7OU49UNXPBOR,0.166666666667,0.0,0.833333333333,0.0,2.0,6,TRUTHFUL
A2P9KL4E93YGG0,0.0,0.2,0.8,0,1.5,5,TRUTHFUL
AOW0QVCVLZ1B7,0.142857142857,0.285714285714,0.571428571429,1.75,0.75,7,TRUTHFUL
ADUT3M0FDX7Y3,0.0,0.166666666667,0.833333333333,4.375,0.2,6,TRUTHFUL
A8YUV4KU14JVN,0.166666666667,0.333333333333,0.5,3.0,2.0,6,TRUTHFUL
A1OOUQI9B9PWWA,0.0,0.0,1.0,0,1.5,5,TRUTHFUL
A12PTQ57WLF298,0.0,0.0,1.0,0,0.666666666667,5,TRUTHFUL
A2IBSG8MIWXTDH,0.166666666667,0.0,0.833333333333,2.0,0.2,6,TRUTHFUL
A3PXQ1ELEI6W9N,0.0,0.0,1.0,1.0,1.5,5,TRUTHFUL
A2SF88GW3AWEFK,0.333333333333,0.166666666667,0.5,1.0,0.5,6,TRUTHFUL
A25C9AQVRV0ZP3,0.0,0.166666666667,0.833333333333,1.66666666667,0.5,6,TRUTHFUL
AAJSS58ZZWD47,0.333333333333,0.0,0.666666666667,0.0,2.0,6,TRUTHFUL
A17W80NYUALM9F,0.0,0.0,1.0,0,0.25,5,TRUTHFUL
A3PPY2UX9K8B0V,0.0,0.0,1.0,2.0,1.0,6,TRUTHFUL
A2WH3YAD52AJAS,0.2,0.2,0.6,0.945945945946,0.666666666667,5,TRUTHFUL
A1NJ8GM0SJP4IB,0.166666666667,0.166666666667,0.666666666667,0.75,1.0,6,TRUTHFUL
A2C47KWKBP8H9X,0.0,0.142857142857,0.857142857143,3.0,0.166666666667,7,TRUTHFUL
A3FGTMTVOYENT1,0.0,0.2,0.8,4.5,0.0,10,TRUTHFUL
A211237H1WL4NR,0.0,0.0,1.0,0,1.0,6,TRUTHFUL
A2SIAYDK7GG7QA,0.0,0.166666666667,0.833333333333,1.0,1.0,6,TRUTHFUL
A1Q8KRGN5G048F,0.0,0.0,1.0,1.0,1.66666666667,8,TRUTHFUL
A2FTN52ODGP2EB,0.4,0.0,0.6,1.0,0.25,5,TRUTHFUL
A2N7FU90NRINPQ,0.0,0.0,1.0,0,2.5,7,FAKE
A2S40RGEUWAG6R,0.0,0.0,1.0,2.0,0.666666666667,5,TRUTHFUL
A1PTDJZ4N7TOPE,0.0,0.0,1.0,2.0,0.2,6,TRUTHFUL
A2EDDCFY95TKQ6,0.0,0.2,0.8,1.5,0.0,5,TRUTHFUL
A2H6AWX31Q1XX9,0.0,0.0,1.0,1.0,0.0,7,TRUTHFUL
A2TPEKEU92XEAQ,0.0,0.0,1.0,0,2.0,9,TRUTHFUL
A3DINDCQLKM70T,0.166666666667,0.166666666667,0.666666666667,1.83333333333,0.0,6,TRUTHFUL
A2SZIQRBDA5PW,0.0,0.166666666667,0.833333333333,0,2.0,6,TRUTHFUL
A1OR4VY1GE51MT,0.0,0.166666666667,0.833333333333,1.0,5.0,6,FAKE
APN86TUJVPKIL,0.0,0.166666666667,0.833333333333,0.5,1.0,6,TRUTHFUL
A2RT8YCFIMPZ8F,0.0,0.0,1.0,2.6,0.0,5,TRUTHFUL
A2V3JG4Z662H4E,0.0,0.2,0.8,0,1.5,5,TRUTHFUL
A2VI3LLP9723MS,0.428571428571,0.571428571429,0.0,1.75,0.75,7,FAKE
AO6LZI6V3EV0K,0.0,0.25,0.75,1.0,1.0,8,TRUTHFUL
A2U5D0FJP52ZLR,0.0,0.0,1.0,1.0,0.666666666667,5,TRUTHFUL
A241MUOZIJK9MF,0.0,0.2,0.8,1.0,0.0,5,TRUTHFUL
A1C4596BOSY01I,0.0,0.0,1.0,1.0,0.25,5,TRUTHFUL
A16HXLP3F4TEX2,0.0,0.0,1.0,3.73333333333,0.666666666667,5,TRUTHFUL
A3PE4UB27MTCCF,0.0833333333333,0.0,0.916666666667,3.66666666667,0.0,12,TRUTHFUL
A5WR7RZUJUIGA,0.0,0.0,1.0,1.0,2.0,9,TRUTHFUL
A1XW7WZQOT6FK3,0.0,0.111111111111,0.888888888889,1.0,1.25,9,TRUTHFUL
A2HAP2EZOHBAHW,0.0,0.5,0.5,2.0,1.0,6,TRUTHFUL
A14TH3LSEF833Z,0.0,0.166666666667,0.833333333333,0.5,5.0,6,FAKE
ASCMY7B2BL5BQ,0.0909090909091,0.0909090909091,0.818181818182,0.5,0.375,11,TRUTHFUL
A1PHINWV97WLWD,0.4,0.0,0.6,3.75,0.0,5,TRUTHFUL
A2TEH84I6LA0VO,0.133333333333,0.133333333333,0.733333333333,7.5,0.153846153846,15,TRUTHFUL
A34WBK15HDP35B,0.0,0.0,1.0,0,0.2,6,TRUTHFUL
AGGW15PUNKAV2,0.0,0.0,1.0,0,4.0,5,FAKE
A3CZKDEPVAGS8W,0.0,0.166666666667,0.833333333333,1.0,1.0,6,TRUTHFUL
AJ0N6OAS6C503,0.2,0.4,0.4,3.0,0.666666666667,5,TRUTHFUL
A38QSOLXI51F4V,0.0,0.0,1.0,0,1.33333333333,7,TRUTHFUL
A11NOGKSX112SU,0.6,0.0,0.4,0,0.666666666667,5,TRUTHFUL
A3NGK7CHMGEVAQ,0.0,0.4,0.6,0.875,0.666666666667,5,TRUTHFUL
A2RNC1NMKN1Y2,0.4,0.2,0.4,4.38636363636,0.0,5,TRUTHFUL
A11P83BZINZTOG,0.166666666667,0.0,0.833333333333,3.35,0.0,6,TRUTHFUL
A2PLUA5E3HYFV4,0.2,0.4,0.4,1.0,0.666666666667,5,TRUTHFUL
A1W7H89NCQILZT,0.0,0.166666666667,0.833333333333,1.0,0.2,6,TRUTHFUL
AKP07KNEW1WLV,0.571428571429,0.0,0.428571428571,2.0,0.166666666667,7,TRUTHFUL
A2MMOS0PML5XI8,0.0,0.4,0.6,2.0,0.25,5,TRUTHFUL
A3FWM11QUXIGRR,0.375,0.125,0.5,0.5,0.6,8,TRUTHFUL
A1BLEUCRVG7P1,0.0,0.0,1.0,3.59918200409,0.25,5,TRUTHFUL
A3KGAY4IDBOXHF,0.3,0.0,0.7,2.5,1.5,10,TRUTHFUL
A3CLWZGMC7M9Z1,0.0,0.0,1.0,4.0,0.0,6,TRUTHFUL
A2O5USFH97T6RM,0.0,0.0,1.0,1.0,4.0,10,FAKE
A3J19C4H9BJMBF,0.4,0.2,0.4,1.75,0.0,5,TRUTHFUL
AB3G1U363WY7I,0.1,0.0,0.9,3.75,0.25,10,TRUTHFUL
AR1T35E1Z5H46,0.0,0.2,0.8,0.5,0.0,5,TRUTHFUL
A1RH5WQJDBMY2V,0.111111111111,0.222222222222,0.666666666667,2.46666666667,0.5,9,TRUTHFUL
A3ULQIUI1XS8XW,0.0,0.142857142857,0.857142857143,1.0,0.4,7,TRUTHFUL
A2J0RXI1SFQI6S,0.142857142857,0.285714285714,0.571428571429,0,0.4,7,TRUTHFUL
AWG2Y42W9RNNK,0.0,0.105263157895,0.894736842105,3.0,3.75,19,TRUTHFUL
ARIKAZA71N8AC,0.0,0.222222222222,0.777777777778,3.5,0.125,9,TRUTHFUL
A115D7FVQ78DSO,0.0,0.0,1.0,0,1.5,5,TRUTHFUL
A3I9E0UUTMJOE9,0.0,0.2,0.8,2.6,0.0,5,TRUTHFUL
A2796BMYFLSTYG,0.0,0.0,1.0,2.0,1.5,5,TRUTHFUL
A32LKZTI1E8OST,0.0,0.142857142857,0.857142857143,2.0,0.4,7,TRUTHFUL
A24KCU50MRP9BO,0.0,0.166666666667,0.833333333333,0,1.0,6,TRUTHFUL
A10UQD0HSS2PZT,0.0,0.0,1.0,1.66666666667,0.0,8,TRUTHFUL
A1V3TIPMB2EDRU,0.0,0.142857142857,0.857142857143,0,0.4,7,TRUTHFUL
A2V55J9CCQCOG0,0.0,0.0,1.0,2.75,0.333333333333,8,TRUTHFUL
A1TQNBZ0KE6JLS,0.0,0.166666666667,0.833333333333,1.0,0.0,6,TRUTHFUL
A1GPORG8BYJ6HL,0.0,0.2,0.8,0.5,0.25,5,TRUTHFUL
A2UF3BBGSM4ISD,0.142857142857,0.285714285714,0.571428571429,1.5,0.166666666667,7,TRUTHFUL
A1281ZCKRKLJN,0.166666666667,0.0,0.833333333333,0,1.0,6,TRUTHFUL
A31LXLAA6LADQT,0.0,0.0,1.0,3.95,0.666666666667,10,TRUTHFUL
A3UPO9I0EGID64,0.0,0.0,1.0,0.5,1.0,6,TRUTHFUL
A379JXVG5TVJOE,0.125,0.375,0.5,3.0,0.6,8,TRUTHFUL
A3S50DHSAUT0X4,0.0,0.0,1.0,0.875,0.166666666667,7,TRUTHFUL
A1B6QP9DKH4QZJ,0.0,0.0,1.0,2.0,0.0,8,TRUTHFUL
APC5UWLTPHUYR,0.4,0.2,0.4,1.0,0.666666666667,5,TRUTHFUL
A2J2GAZAR48N5D,0.0,0.285714285714,0.714285714286,0,0.4,7,TRUTHFUL
A1S24F69EW5OI9,0.0,0.166666666667,0.833333333333,2.0,0.0,6,TRUTHFUL
ABPP6J9PWJ25O,0.0,0.0,1.0,1.66666666667,0.0,6,TRUTHFUL
A30JTOC8FB9VVD,0.0,0.2,0.8,0,1.5,5,TRUTHFUL
A2EDQTJNIJZ5AM,0.166666666667,0.0,0.833333333333,1.0,0.5,6,TRUTHFUL
A74CN0FDW7LIZ,0.142857142857,0.0,0.857142857143,2.0,0.0,7,TRUTHFUL
A1S13CNMI9HDAJ,0.857142857143,0.0,0.142857142857,2.33333333333,0.4,7,TRUTHFUL
AC6IDFW34EO9D,0.181818181818,0.227272727273,0.590909090909,6.92857142857,0.571428571429,22,TRUTHFUL
A2LPRZNORPZII1,0.166666666667,0.166666666667,0.666666666667,0,2.0,6,TRUTHFUL
AWH2JJ4CRUFZ3,0.0,0.166666666667,0.833333333333,0,2.0,6,TRUTHFUL
APU8BU7X8DUES,0.0,0.0,1.0,2.0,0.2,6,TRUTHFUL
A3UBR469X3HQF9,0.0,0.0,1.0,2.0,0.2,6,TRUTHFUL
A2MMKHOB9T125,0.0,0.0,1.0,1.8,0.25,5,TRUTHFUL
A2X6CFY2X0H6BY,0.2,0.2,0.6,0.714285714286,0.25,5,TRUTHFUL
AF197E98INI4X,0.0,0.0,1.0,2.0,0.0,6,TRUTHFUL
A26H3QKZAZMNH9,0.0,0.0,1.0,0,0.0,5,TRUTHFUL
A3EDG6UUE0A5AI,0.2,0.133333333333,0.666666666667,3.33333333333,0.0714285714286,15,TRUTHFUL
A23ZVTWJU10EKI,0.142857142857,0.142857142857,0.714285714286,1.5,6.0,7,FAKE
AHQCRP1RSKJ5K,0.0,0.0,1.0,0,1.0,6,TRUTHFUL
A2ZPW2DDE904H8,0.166666666667,0.166666666667,0.666666666667,2.0,0.5,6,TRUTHFUL
AEN7MXFXGYHNJ,0.0,0.0,1.0,1.85714285714,0.0,5,TRUTHFUL
A1ZLCC118MDCE,0.0,0.333333333333,0.666666666667,2.0,5.0,6,FAKE
A234FIGKPE0OLR,0.2,0.0,0.8,0.85,0.25,5,TRUTHFUL
A1J77X29GLPYQ,0.2,0.0,0.8,1.54471544715,0.0,5,TRUTHFUL
AIZATGG4C4390,0.0,0.0,1.0,2.72674418605,0.666666666667,5,TRUTHFUL
A390Y6ZLK1B9SC,0.2,0.0,0.8,1.0,0.666666666667,5,TRUTHFUL
A2FOW8D176R60T,0.0,0.0,1.0,0,1.0,6,TRUTHFUL
A105IVMWEPECEW,0.125,0.0,0.875,2.75,0.6,8,TRUTHFUL
AP2MURUT7QCAR,0.0,0.0,1.0,0,0.2,6,TRUTHFUL
A1KJTOK9VEGHEC,0.0,0.333333333333,0.666666666667,0.5,2.0,6,FAKE
A29QBRBXYVKV8Y,0.0,0.4,0.6,1.0,0.0,5,TRUTHFUL
A3I1UWUMTBSCDH,0.5,0.0,0.5,3.0,0.2,6,TRUTHFUL
AY9EQTG5G0PKZ,0.142857142857,0.142857142857,0.714285714286,0,1.33333333333,7,TRUTHFUL
ALZ5KVHCWOPAH,0.0,0.6,0.4,0,1.5,5,FAKE
AZHUAG4P73BP4,0.0,0.4,0.6,2.8,4.0,5,FAKE
AVRGOWSA3EJCR,0.0,0.2,0.8,1.66666666667,0.428571428571,10,TRUTHFUL
A3P3Z6P4855AIN,0.2,0.0,0.8,0.833333333333,0.666666666667,5,TRUTHFUL
A30STLFX99ZM2U,0.0,0.2,0.8,1.77777777778,0.666666666667,5,TRUTHFUL
A7WZLU5UBJR0C,0.0,0.0,1.0,0.5,0.666666666667,5,TRUTHFUL
A3C9XFC88JR1VS,0.333333333333,0.166666666667,0.5,4.3,0.5,6,TRUTHFUL
ATNQNZEHWMR9U,0.111111111111,0.0555555555556,0.833333333333,10.9285714286,0.285714285714,18,TRUTHFUL
A2JGRWYMFAORAP,0.0,0.0,1.0,2.0,0.666666666667,5,TRUTHFUL
A1SNCVH8GXEJPA,0.222222222222,0.111111111111,0.666666666667,4.0,0.5,9,TRUTHFUL
A206P7CAL6BKG4,0.0,0.2,0.8,1.0,1.5,5,TRUTHFUL
AIDSW2EQR47D6,0.166666666667,0.166666666667,0.666666666667,3.75,0.5,6,TRUTHFUL
ACICUJWBWZHCI,0.4,0.0,0.6,3.0,0.25,5,TRUTHFUL
A2Y8IDC1FKGNJC,0.0,0.0,1.0,3.58216783217,0.0,9,TRUTHFUL
AWJG5LVA2HDJO,0.0,0.0,1.0,0,5.0,6,FAKE
A3PF2XPULLRFOC,0.166666666667,0.0,0.833333333333,1.66666666667,1.0,6,TRUTHFUL
A6JTDTXYV9H0D,0.214285714286,0.0,0.785714285714,5.72154471545,0.166666666667,14,TRUTHFUL
AV3JX0AWRL67R,0.166666666667,0.333333333333,0.5,1.91666666667,0.5,6,TRUTHFUL
A2WVMOZ9XUGK4I,0.125,0.125,0.75,2.0,0.0,8,TRUTHFUL
A3U2IYO092R34O,0.0,0.0,1.0,0,5.0,6,FAKE
A1DITRM1OYY5QM,0.8,0.0,0.2,0.714285714286,0.666666666667,5,FAKE
A3F2VVIQIY6U64,0.0,0.0769230769231,0.923076923077,11.8364102564,0.0833333333333,13,TRUTHFUL
AZRIYVL8HTYX8,0.4,0.2,0.4,1.0,0.25,5,TRUTHFUL
A2QCA85PYKIJ5G,0.2,0.2,0.6,3.0,0.25,5,TRUTHFUL
A28WARS3RTWG1E,0.0,0.0,1.0,1.91666666667,0.2,6,TRUTHFUL
A3736S89W9JDVS,0.0,0.0,1.0,3.0,2.25,13,TRUTHFUL
A1OK7TH5VRF0QJ,0.111111111111,0.0,0.888888888889,1.0,0.285714285714,9,TRUTHFUL
A20KR574KL69VT,0.0,0.166666666667,0.833333333333,0,0.2,6,TRUTHFUL
A26JTU135JT1R7,0.0,0.0,1.0,0,4.0,5,FAKE
A1OH8JREYDVVDJ,0.285714285714,0.142857142857,0.571428571429,0,6.0,7,FAKE
A2GWZR7A5B3RYN,0.0,0.142857142857,0.857142857143,0.5,0.75,7,TRUTHFUL
A17OPAODXLRU7K,0.0,0.0,1.0,1.0,0.0,5,TRUTHFUL
A24ZC921IXA5RX,0.2,0.0,0.8,3.0,0.0,5,TRUTHFUL
A1QH4ILG4XS84B,0.0,0.0833333333333,0.916666666667,0,3.0,12,FAKE
A258G9WLQPFRVC,0.166666666667,0.0,0.833333333333,1.0,2.0,6,TRUTHFUL
A1145GMMXRETEM,0.2,0.0,0.8,0,1.5,5,TRUTHFUL
A26FWK1T7104PQ,0.0,0.142857142857,0.857142857143,2.0,0.75,7,TRUTHFUL
A3SRQ68QYLRB54,0.0,0.0,1.0,0,1.5,5,TRUTHFUL
A150V36Q39CNU2,0.0,0.285714285714,0.714285714286,1.0,0.166666666667,7,TRUTHFUL
A3RRROJ2GHJ5OH,0.2,0.0,0.8,2.0,0.666666666667,5,TRUTHFUL
A3UDPKH0OQ00OI,0.0,0.0,1.0,4.0,0.166666666667,7,TRUTHFUL
A2CWGH86I4VSIY,0.4,0.4,0.2,3.0,0.25,5,TRUTHFUL
A329L3P06GMG17,0.1875,0.125,0.6875,4.31714285714,0.6,16,TRUTHFUL
A7T0YYJUGNGLN,0.0,0.0,1.0,0,0.25,5,TRUTHFUL
A22WMZMHRAR43Z,0.111111111111,0.222222222222,0.666666666667,0.666666666667,0.125,9,TRUTHFUL
A16LQRMYEHGWMX,0.0,0.0909090909091,0.909090909091,1.0,0.375,11,TRUTHFUL
A2E79NGNES9V60,0.111111111111,0.0,0.888888888889,1.0,0.125,9,TRUTHFUL
A5Q6ZJS9GZ3SF,0.4,0.2,0.4,0,0.25,5,TRUTHFUL
A3K0IWXQJTMUH3,0.0,0.2,0.8,0,0.25,5,TRUTHFUL
A2DF756MWDXXN0,0.0,0.0,1.0,0,1.0,6,TRUTHFUL
A3JVJLLNH1Y3NF,0.0,0.0,1.0,0,0.666666666667,5,TRUTHFUL
A2Z7KUBSVTCE04,0.2,0.4,0.4,2.0,0.0,5,TRUTHFUL
A2FKBJMZHQ59NX,0.0,0.0,1.0,1.0,0.0,5,TRUTHFUL
ALHWZSTAELK9I,0.0,0.428571428571,0.571428571429,1.41666666667,0.166666666667,7,TRUTHFUL
A1QNC99DQ0EECM,0.4,0.0,0.6,1.0,4.0,5,FAKE
ADHJ5J56O5471,0.5,0.0,0.5,1.0,5.0,6,FAKE
A2JXJOAVB8NKJP,0.0,0.6,0.4,1.0,0.666666666667,5,FAKE
A1YTIGPH3FBZLS,0.125,0.0,0.875,0,3.0,8,FAKE
AQEGX6YHPO1AD,0.0,0.0,1.0,1.0,0.75,7,TRUTHFUL
ANVQB8GKFDCRT,0.4,0.0,0.6,0,0.25,5,TRUTHFUL
A2EI67N0E4XV40,0.25,0.25,0.5,2.0,0.333333333333,8,TRUTHFUL
A1W7ZXNLCIJSAP,0.0,0.2,0.8,1.0,0.25,5,TRUTHFUL
A791B1DOSGSUB,0.0,0.166666666667,0.833333333333,1.0,2.0,6,TRUTHFUL
A3BDUJA7UBO6P9,0.166666666667,0.333333333333,0.5,0,0.5,6,TRUTHFUL
A3E69RZM95D2VD,0.0,0.2,0.8,2.0,4.0,5,FAKE
A3IZ7M55SBLPA5,0.0,0.2,0.8,0.928571428571,1.5,5,TRUTHFUL
A2YXSMAP0A5TH0,0.166666666667,0.0,0.833333333333,4.46455505279,0.2,6,TRUTHFUL
A3LRWC1H3EVG10,0.0,0.0,1.0,2.0,0.0,5,TRUTHFUL
A3ATENDRE9UKG5,0.0,0.2,0.8,1.0,0.0,5,TRUTHFUL
AWYM7E1FQYGPX,0.4,0.2,0.4,2.0,0.666666666667,5,TRUTHFUL
A39T51LZYXGC06,0.0,0.111111111111,0.888888888889,3.5,1.25,9,TRUTHFUL
AWD4VXMZRB8EE,0.0,0.0,1.0,3.94444444444,0.333333333333,8,TRUTHFUL
AHI30QTAFQMTW,0.0,0.0,1.0,0.5,0.5,6,TRUTHFUL
A3L6933UL2CYZL,0.166666666667,0.333333333333,0.5,0.8,1.0,6,TRUTHFUL
A3S9QJX6RHE7VK,0.0,0.0,1.0,1.33333333333,0.2,6,TRUTHFUL
A1AXBQM2YHKDMB,0.0,0.0,1.0,2.0,0.625,13,TRUTHFUL
A3NJ5EHMKI8AUO,0.0,0.0,1.0,4.57777777778,0.333333333333,8,TRUTHFUL
A1IHDW3OEMENML,0.0,0.6,0.4,1.0,4.0,5,FAKE
AL0LUM339S1C5,0.2,0.4,0.4,0,0.666666666667,5,TRUTHFUL
A244ORKLT74WA1,0.0,0.142857142857,0.857142857143,3.96428571429,1.33333333333,7,TRUTHFUL
A3ZXOJKIRDSJ7,0.0,0.2,0.8,0,0.0,5,TRUTHFUL
AXKCFGN6411MY,0.222222222222,0.222222222222,0.555555555556,1.0,2.0,9,TRUTHFUL
A3S7DJWOQL69XX,0.5,0.0,0.5,3.0,1.0,6,TRUTHFUL
A1JTK0JK8OO0AF,0.125,0.375,0.5,4.19444444444,0.0,8,TRUTHFUL
A2X5KTI8RDB0JH,0.0833333333333,0.0,0.916666666667,5.06666666667,0.714285714286,12,TRUTHFUL
AHAI3JIUAYEFK,0.0,0.285714285714,0.714285714286,0,1.33333333333,7,TRUTHFUL
ATLW8RJ526V4A,0.0,0.0,1.0,1.0,0.25,5,TRUTHFUL
ALDAF4VVLFRHP,0.0,0.2,0.8,2.5,0.0,5,TRUTHFUL
A1EKGV3V41CQVV,0.2,0.2,0.6,2.5,1.5,5,TRUTHFUL
A29N351QZ5CHQC,0.333333333333,0.0,0.666666666667,4.0,1.0,6,TRUTHFUL
A3ORKSQ8AU9C3S,0.2,0.0,0.8,0.0,1.5,5,TRUTHFUL
A1FBC7GEWH1S0J,0.0,0.0,1.0,0,5.0,6,FAKE
AY7WFTZQC3RBN,0.4,0.0,0.6,1.5,0.666666666667,5,TRUTHFUL
A1RHQEPGEU6UY2,0.0,0.2,0.8,2.0,0.25,5,TRUTHFUL
